h,w,fileName
4073,2937,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-rhoadsiae-3-side-view-Jason-Bolin.jpg
3532,2976,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-rhoadsiae-3-stem-pores-closeup-Jason-Bolin.jpg
960,958,/home/echo/bolete/data/boletus-albisulphureus/Boletus-albisulphureus-stem-and-pores-Jason-Bolin.jpeg
2795,2561,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-rhoadsiae-cap-Jason-Bolin.jpg
3069,2702,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-rhoadsiae-side-view-Jason-Bolin.jpg
2488,2961,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-rhoadsiae-stem-pores-Jason-Bolin.jpg
2889,2207,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-rhoadsiae-stem-pores-closeup-Jason-Bolin.jpg
4928,3264,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-williamsii-baby-Mary-Smiley.jpeg
4928,3264,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-williamsii-cap-Mary-Smiley.jpeg
4928,3264,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-williamsii-duo-Mary-Smiley.jpeg
3351,2994,/home/echo/bolete/data/tylopilus-williamsii/Tylopilus-williamsii-faded-Mary-Smiley.jpeg
960,808,/home/echo/bolete/data/veloporphyrellus-conicus/Veloporphyrellus-conicus-Jason-Bolin-1.jpg
858,960,/home/echo/bolete/data/veloporphyrellus-conicus/Veloporphyrellus-conicus-Jason-Bolin.jpg
770,960,/home/echo/bolete/data/boletus-albisulphureus/Xanthoconium-stramineum-Igor-Safonov.jpg
960,916,/home/echo/bolete/data/veloporphyrellus-conicus/Veloporphyrellus-conicus-cap-Jason-Bolin.jpg
880,960,/home/echo/bolete/data/veloporphyrellus-conicus/Veloporphyrellus-conicus-flesh-Jason-Bolin.jpg
960,954,/home/echo/bolete/data/veloporphyrellus-conicus/Veloporphyrellus-conicus-halves-Jason-Bolin.jpg
960,630,/home/echo/bolete/data/veloporphyrellus-conicus/Veloporphyrellus-conicus-stem-and-pores-Jason-Bolin.jpg
4032,3024,/home/echo/bolete/data/xanthoconium-affine-variations/IMG_1875.jpg
4032,3024,/home/echo/bolete/data/xanthoconium-affine-variations/IMG_1892.jpg
3264,2448,/home/echo/bolete/data/xanthoconium-affine-variations/Xanthoconium-Affine-babies-SPPKSP-2.jpg
3264,2448,/home/echo/bolete/data/xanthoconium-affine-variations/Xanthoconium-Affine-babies-SPPKSP-3.jpg
889,1280,/home/echo/bolete/data/xanthoconium-affine-variations/Xanthoconium-affine-maculosus-spotted-Igor-Safonov.jpg
3981,2628,/home/echo/bolete/data/xanthoconium-affine-variations/Xanthoconium-affine-var-maculosis-JP3.jpg
3969,2667,/home/echo/bolete/data/boletus-alutaceus/Boletus-alutaceus-Lincoff-Foray-2005-PA.jpg
320,240,/home/echo/bolete/data/xanthoconium-affine-variations/Xanthoconium-affine-var-maculosus-Walt-Sturgeon.jpg
2048,1888,/home/echo/bolete/data/xanthoconium-affine-variations/Xanthoconium-affine-var-reticulatum-Robert-Gergulics.jpg
3500,2333,/home/echo/bolete/data/xanthoconium-affine-variations/Xanthoconium-affine-var.-affine-JP3.jpg
318,320,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-2-Walt-Sturgeon.jpg
4272,2848,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-2011-C-JP3.jpg
320,226,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-3-Walt-Sturgeon.jpg
2560,1920,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-Bill-Yule-scaled.jpg
4000,3000,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-Bill-Yule.jpg
2736,3648,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-Dave-Wasilewski.jpg
640,427,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-Fluff-Berger.jpg
1994,2048,/home/echo/bolete/data/boletus-alutaceus/Boletus-alutaceus-angled-Jason-Bolin.jpg
320,208,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-Walt-Sturgeon.jpg
3648,2736,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-in-hand-Dave-Wasilewski.jpg
3648,2736,/home/echo/bolete/data/xanthoconium-purpureum/Xanthoconium-purpureum-pores-and-stem-Dave-Wasilewski.jpg
1280,899,/home/echo/bolete/data/xanthoconium-stramineum/Xanthoconium-stramineum-2-Igor-Safonov.jpg
1280,961,/home/echo/bolete/data/xanthoconium-stramineum/Xanthoconium-stramineum-3-Igor-Safonov.jpg
1593,2283,/home/echo/bolete/data/xanthoconium-stramineum/Xanthoconium-stramineum-5-Igor-Safonov.jpg
770,960,/home/echo/bolete/data/xanthoconium-stramineum/Xanthoconium-stramineum-Igor-Safonov.jpg
1280,999,/home/echo/bolete/data/xanthoconium-stramineum/Xanthoconium-stramineum-halves-Igor-Safonov.jpg
2496,1421,/home/echo/bolete/data/xanthoconium-stramineum/Xanthoconium-stramineum-older-Igor-Safonov.jpg
3996,2691,/home/echo/bolete/data/xerocomellus-chrysenteron/Boletus-chrysenteron.jpg
2048,1800,/home/echo/bolete/data/boletus-alutaceus/Boletus-alutaceus-cap-Jason-Bolin.jpg
1632,1224,/home/echo/bolete/data/xerocomellus-chrysenteron/Xerocomellus-chrysenteron-cracked-cap-Dave-Wasilewski.jpg
1024,768,/home/echo/bolete/data/xerocomellus-chrysenteron/Xerocomellus-chrysenteron-from-Seattle-Debbie-Viess.jpg
1632,1224,/home/echo/bolete/data/xerocomellus-chrysenteron/Xerocomellus-chrysenteron-pores-Dave-Wasilewski.jpg
2048,1536,/home/echo/bolete/data/xerocomellus-chrysenteron/Xerocomellus-chrysenteron-with-penny-Dave-Wasilewski.jpg
1200,900,/home/echo/bolete/data/xerocomellus-chrysenteron/xerocomellus-chrysenteron-bolet-chair-jaune_2406148713_o-1.jpg
1200,900,/home/echo/bolete/data/xerocomellus-chrysenteron/xerocomellus-chrysenteron-bolet-chair-jaune_2406148713_o.jpg
1200,1427,/home/echo/bolete/data/xerocomellus-chrysenteron/xerocomellus-chrysenteron-bolet-chair-jaune_2406148873_o-1.jpg
1200,1427,/home/echo/bolete/data/xerocomellus-chrysenteron/xerocomellus-chrysenteron-bolet-chair-jaune_2406148873_o.jpg
1200,900,/home/echo/bolete/data/xerocomellus-chrysenteron/xerocomellus-chrysenteron-bolet-chair-jaune_2925620436_o-1.jpg
1200,900,/home/echo/bolete/data/xerocomellus-chrysenteron/xerocomellus-chrysenteron-bolet-chair-jaune_2925620436_o.jpg
1753,1658,/home/echo/bolete/data/boletus-alutaceus/Boletus-alutaceus-context-Jason-Bolin.jpg
320,310,/home/echo/bolete/data/aureoboletus-abruptibulbus/Boletus-auriporus1.jpg
3928,4696,/home/echo/bolete/data/alessioporus-rubriflavus/Alessioporus-rubriflavus-Geoff-Balme.jpeg
2048,1536,/home/echo/bolete/data/xerocomellus-diffractus/Xerocomellus-diffractus-DNA-confirmed-Teresa-Clements.jpg
2048,1536,/home/echo/bolete/data/xerocomellus-diffractus/Xerocomellus-diffractus-caps-DNA-confirmed-Teresa-Clements.jpg
2048,1536,/home/echo/bolete/data/xerocomellus-diffractus/Xerocomellus-diffractus-caps-and-context-DNA-confirmed-Teresa-Clements.jpg
4550,2903,/home/echo/bolete/data/xerocomellus-dryophilus/Boletus-dryophilus-12-14-2012-JP3.jpg
320,213,/home/echo/bolete/data/xerocomellus-dryophilus/Boletus-dryophilus-Alan-Rockefeller.jpg
960,720,/home/echo/bolete/data/xerocomellus-dryophilus/Boletus-dryophilus-Debbie-Viess1.jpg
240,320,/home/echo/bolete/data/xerocomellus-dryophilus/Boletus-dryophilus-cracked-cap-Alan-Rockefeller.jpg
960,1280,/home/echo/bolete/data/xerocomellus-dryophilus/Boletus-dryophilus-pores-and-stem-Alan-Rockefeller.jpg
320,240,/home/echo/bolete/data/xerocomellus-dryophilus/Boletus-dryophilus-split-and-stained-Alan-Rockefeller.jpg
6000,4000,/home/echo/bolete/data/xerocomellus-dryophilus/Strobilomyces-dryophilus-JP3.jpg
1541,1556,/home/echo/bolete/data/boletus-alutaceus/Boletus-alutaceus-halves-Jason-Bolin.jpg
1280,960,/home/echo/bolete/data/xerocomellus-dryophilus/Xerocomellus-dryophilus-Debbie-Viess.jpg
1280,960,/home/echo/bolete/data/xerocomellus-dryophilus/Xerocomellus-dryophilus-cracked-cap-Debbie-Viess.jpg
1280,960,/home/echo/bolete/data/xerocomellus-dryophilus/Xerocomellus-dryophilus-stem-and-pores-Debbie-Viess.jpg
1360,2075,/home/echo/bolete/data/xerocomellus-intermedius/Boletellus-intermedius-2-Igor-Safonov.jpg
573,960,/home/echo/bolete/data/xerocomellus-intermedius/Boletellus-intermedius-Ivan-Safonov.jpg
4008,2673,/home/echo/bolete/data/xerocomellus-intermedius/Boletellus-intermedius-JP3.jpg
1500,1004,/home/echo/bolete/data/xerocomellus-intermedius/boletellus-intermedius-bolet-intermdiaire_6335235951_o.jpg
1500,1004,/home/echo/bolete/data/xerocomellus-intermedius/boletellus-intermedius-bolet-intermdiaire_6335236669_o.jpg
1500,1004,/home/echo/bolete/data/xerocomellus-intermedius/boletellus-intermedius_7844120506_o.jpg
3624,2503,/home/echo/bolete/data/xerocomellus-mendocinensis/Xerocomellus-mendocinensis-Alan-Rockefeller.jpg
1423,1485,/home/echo/bolete/data/boletus-alutaceus/Boletus-alutaceus-side-view-Jason-Bolin.jpg
2048,1536,/home/echo/bolete/data/xerocomellus-mendocinensis/Xerocomellus-mendocinensis-Darv-DeShazer.jpg
4543,3289,/home/echo/bolete/data/xerocomellus-mendocinensis/Xerocomellus-mendocinensis-cap-Alan-Rockefeller.jpg
5520,3680,/home/echo/bolete/data/xerocomellus-mendocinensis/Xerocomellus-mendocinensis-pores-staining-Alan-Rockefeller.jpg
960,1280,/home/echo/bolete/data/xerocomellus-truncatus/Boletus-truncatus-Alan-Rockefeller.jpg
240,320,/home/echo/bolete/data/xerocomellus-truncatus/Boletus-truncatus-Debbie-Viess.jpg
576,768,/home/echo/bolete/data/xerocomellus-truncatus/Xerocomellus-truncatus-2-Debbie-Viess.jpg
1280,960,/home/echo/bolete/data/xerocomellus-truncatus/Xerocomellus-truncatus-halves-Debbie-Viess.jpg
960,540,/home/echo/bolete/data/xerocomellus-zelleri/Boletus-Zelleri-JP3-1.jpg
960,540,/home/echo/bolete/data/xerocomellus-zelleri/Boletus-Zelleri-JP3.jpg
853,1280,/home/echo/bolete/data/xerocomellus-zelleri/Boletus-zelleri-Alan-Rockefeller.jpg
2024,2048,/home/echo/bolete/data/boletus-alutaceus/Boletus-alutaceus-stem-and-pores-Jason-Bolin.jpg
240,320,/home/echo/bolete/data/xerocomellus-zelleri/Boletus-zelleri-Debbie-Viess.jpg
4020,2691,/home/echo/bolete/data/xerocomellus-zelleri/Boletus-zelleri.jpg
2048,1536,/home/echo/bolete/data/xerocomellus-zelleri/Xerocomellus-zelleri-Darv-DeShazer.jpg
2560,1920,/home/echo/bolete/data/xerocomellus-zelleri/Xerocomellus-zelleri-Debbie-Viess.jpg
589,403,/home/echo/bolete/data/xerocomellus-zelleri/Xerocomellus-zelleri-US-Forest-Servicecollected-by-Christian-Schwartz.jpg
5250,3500,/home/echo/bolete/data/xerocomus-ferrugineus/Boletus-spadiceus-JP3.jpg
4272,2848,/home/echo/bolete/data/xerocomus-ferrugineus/Boletus-spadiceus-MM09-B.jpg
3648,2736,/home/echo/bolete/data/xerocomus-ferrugineus/Xerocomus-ferrugineus-Dave-Wasilewski.jpg
2048,1536,/home/echo/bolete/data/xerocomus-ferrugineus/Xerocomus-ferrugineus-Dave-Wasilewsky.jpeg
6000,4000,/home/echo/bolete/data/xerocomus-ferrugineus/Xerocomus-ferrugineus-John-Plischke-III.jpg
2218,3035,/home/echo/bolete/data/boletus-atkinsonii/Boletus-atkinsonii-Igor-Safonov.jpg
3648,2736,/home/echo/bolete/data/xerocomus-ferrugineus/Xerocomus-ferrugineus-halved-Dave-Wasilewski.jpg
3648,2736,/home/echo/bolete/data/xerocomus-ferrugineus/Xerocomus-ferrugineus-pores-Dave-Wasilewski.jpg
3930,2649,/home/echo/bolete/data/xerocomus-hortonii/Boletus-hortonii-B.jpg
480,480,/home/echo/bolete/data/xerocomus-hortonii/Boletus-hortonii-Fluff-Berger.jpeg
6000,4000,/home/echo/bolete/data/xerocomus-hortonii/Boletus-hortonii-John-Plischke-III.jpg
3960,2685,/home/echo/bolete/data/xerocomus-hortonii/Boletus-hortonii.jpg
959,750,/home/echo/bolete/data/xerocomus-hortonii/Xerocomus-hortonii-2-Renee-Lebeuf.jpg
1280,960,/home/echo/bolete/data/xerocomus-hortonii/Xerocomus-hortonii-2-Walt-Sturgeon.jpg
1800,1350,/home/echo/bolete/data/xerocomus-hortonii/Xerocomus-hortonii-3-Renee-Lebeuf.jpg
1280,858,/home/echo/bolete/data/xerocomus-hortonii/Xerocomus-hortonii-3-Walt-Sturgeon.jpg
3032,2516,/home/echo/bolete/data/boletus-atkinsonii/Boletus-atkinsonii-single-Igor-Safonov.jpg
2048,1536,/home/echo/bolete/data/xerocomus-hortonii/Xerocomus-hortonii-Dave-Wasilewski.jpg
900,675,/home/echo/bolete/data/xerocomus-hortonii/Xerocomus-hortonii-Renee-Lebeuf.jpg
3648,2736,/home/echo/bolete/data/xerocomus-hortonii/Xerocomus-hortonii-Walt-Sturgeon.jpg
320,233,/home/echo/bolete/data/xerocomus-illudens/Boletus-illudens-Walt-Sturgeon.jpg
320,300,/home/echo/bolete/data/xerocomus-illudens/Boletus-illudens-older-Walt-Sturgeon.jpg
320,259,/home/echo/bolete/data/xerocomus-illudens/Boletus-illudens-older-cap-Walt-Sturgeon.jpg
255,320,/home/echo/bolete/data/xerocomus-illudens/Boletus-illudens-pore-view-Walt-Sturgeon.jpg
4272,2848,/home/echo/bolete/data/xerocomus-morrisii/Boletus-morresii-B-CT.jpg
3863,2601,/home/echo/bolete/data/xerocomus-morrisii/Boletus-morresii.jpg
3000,997,/home/echo/bolete/data/xerocomus-morrisii/Boletus-morrisii-2-Robert-Gergulics.jpg
3886,2619,/home/echo/bolete/data/boletus-atkinsonii/Boletus-atkinsonii.jpg
3020,2420,/home/echo/bolete/data/xerocomus-morrisii/Boletus-morrisii-Robert-Gergulics.jpg
960,641,/home/echo/bolete/data/xerocomus-morrisii/Xerocomus-morrisii-Robert-Gergulics.jpg
3339,2224,/home/echo/bolete/data/xerocomus-morrisii/Xerocomus-morrissii-Bill-Yule.jpg
1782,2560,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-2-Robert-Gergulics-scaled.jpg
2785,4000,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-2-Robert-Gergulics.jpg
2560,1920,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-DNA-tested-Dario-Zeljkovic-scaled.jpg
3024,4032,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-DNA-tested-Dario-Zeljkovic.jpg
2560,1920,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-Dario-Zeljkovic-scaled.jpg
3024,4032,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-Dario-Zeljkovic.jpg
2560,1651,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-KOH-Ammonia-FeSO4-Igor-Safonov-scaled.jpg
1500,1000,/home/echo/bolete/data/boletus-atkinsonii/boletus-atkinsonii-bolet-datkinson_19732725593_o.jpg
3387,2184,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-KOH-Ammonia-FeSO4-Igor-Safonov.jpg
2560,1912,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-KOH-Ammonia-on-cap-Igor-Safonov-scaled.jpg
2957,2208,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-KOH-Ammonia-on-cap-Igor-Safonov.jpg
2000,1934,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-Robert-Gergulics.jpg
2560,1920,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-a-few-hours-later-DNA-tested-Dario-Zeljkovic-scaled.jpg
3024,4032,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-a-few-hours-later-DNA-tested-Dario-Zeljkovic.jpg
2000,1679,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-flesh-Robert-Gergulics.jpg
1622,2000,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-half-and-pores-Robert-Gergulics.jpg
2560,1920,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-halves-DNA-tested-Dario-Zeljkovic-scaled.jpg
3024,4032,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-halves-DNA-tested-Dario-Zeljkovic.jpg
1500,883,/home/echo/bolete/data/boletus-atkinsonii/boletus-atkinsonii-bolet-datkinson_20353664835_o.jpg
2000,1665,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-halves-Robert-Gergulics.jpg
2560,1920,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-halves-closeup-DNA-tested-Dario-Zeljkovic-scaled.jpg
3024,4032,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-halves-closeup-DNA-tested-Dario-Zeljkovic.jpg
2560,2129,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-mycelium-Robert-Gergulics-scaled.jpg
4000,3327,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-mycelium-Robert-Gergulics.jpg
2560,1920,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-portrait-DNA-tested-Dario-Zeljkovic-scaled.jpg
3024,4032,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-portrait-DNA-tested-Dario-Zeljkovic.jpg
2000,1574,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-stem-and-pores-Robert-Gergulics.jpg
1920,2560,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-stipe-Igor-Safonov-scaled.jpg
3240,4320,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-stipe-Igor-Safonov.jpg
2000,1332,/home/echo/bolete/data/boletus-aurantioruber/Boletus-aurantioruber-pair-Bill-Yule.jpg
2000,1226,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-yellow-and-red-caps-Robert-Gergulics.jpg
2000,1574,/home/echo/bolete/data/xerocomus-sclerotiorum/Xerocomus-sclerotiorum-yellow-caps-Robert-Gergulics.jpg
3898,2601,/home/echo/bolete/data/xerocomus-subtomentosus/Boletus-subtomentosus.jpg
1200,900,/home/echo/bolete/data/xerocomus-subtomentosus/Xerocomus-subtomentosus-2-Renee-Lebeuf.jpg
3072,2304,/home/echo/bolete/data/xerocomus-subtomentosus/Xerocomus-subtomentosus-Dave-Wasilewski.jpg
1200,900,/home/echo/bolete/data/xerocomus-subtomentosus/Xerocomus-subtomentosus-Renee-Lebeuf.jpg
2048,1536,/home/echo/bolete/data/xerocomus-subtomentosus/Xerocomus-subtomentosus-halves-Dave-Wasilewski.jpg
2048,1536,/home/echo/bolete/data/xerocomus-subtomentosus/Xerocomus-subtomentosus-stem-and-pores-Dave-Wasilewski.jpg
2448,3264,/home/echo/bolete/data/xerocomus-tenax/Boletus-Tenax-SPPKSP-2.jpg
5364,3564,/home/echo/bolete/data/xerocomus-tenax/Boletus-tenax-JP3.jpg
720,960,/home/echo/bolete/data/boletus-aurantioruber/Boletus-aurantioruber-portrait-Bill-Yule.jpg
4000,6016,/home/echo/bolete/data/aureoboletus-auriflammeus/Aureoboletus-auriflammeus-Geoff-Balme.jpg
4005,2640,/home/echo/bolete/data/xerocomus-tenax/Boletus-tenax-NAMA-2005-D.jpg
2448,3264,/home/echo/bolete/data/xerocomus-tenax/Boletus-tenax-SPPKSP-3.jpg
3264,2448,/home/echo/bolete/data/xerocomus-tenax/Boletus-tenax-SPPKSP-4.jpg
2448,3264,/home/echo/bolete/data/xerocomus-tenax/Boletus-tenax-SPPKSP.jpg
3024,4032,/home/echo/bolete/data/xerocomus-tenax/IMG_0871.jpg
3024,4032,/home/echo/bolete/data/xerocomus-tenax/IMG_0872.jpg
3024,4032,/home/echo/bolete/data/xerocomus-tenax/IMG_0874.jpg
3024,4032,/home/echo/bolete/data/xerocomus-tenax/IMG_0875.jpg
3024,4032,/home/echo/bolete/data/xerocomus-tenax/IMG_0879.jpg
1824,2036,/home/echo/bolete/data/xerocomus-tenax/Xerocomus-tenax-Igor-Safonov.jpg
2321,2215,/home/echo/bolete/data/boletus-aurantiosplendens/Boletus-aurantiosplendens-2-Bill-Sheehan.jpg
2003,1732,/home/echo/bolete/data/boletus-aurantiosplendens/Boletus-aurantiosplendens-3-Bill-Sheehan.jpg
2319,2258,/home/echo/bolete/data/boletus-aurantiosplendens/Boletus-aurantiosplendens-Bill-Sheehan.jpg
683,1024,/home/echo/bolete/data/boletus-aurantiosplendens/Boletus-aurantiosplendens-Chris-Parrish-MO-15269.jpeg
1500,1000,/home/echo/bolete/data/boletus-aureissimus/boletus-aureissimus-bolet-pied-dor_19569738380_o.jpg
1200,900,/home/echo/bolete/data/boletus-aureissimus/boletus-auripes-var-aureissimus-bolet-pied-dor-var-aureissimus_2664939951_o.jpg
900,675,/home/echo/bolete/data/boletus-aureissimus/boletus-auripes-var-aureissimus-bolet-pied-dor_2069901568_o.jpg
1500,1004,/home/echo/bolete/data/boletus-aureissimus/boletus-auripes-var-aureissimus-bolet-pied-dor_6335992742_o.jpg
1048,1280,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-2-Igor-Safonov.jpg
960,720,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-Bill-Yule.jpg
3821,2661,/home/echo/bolete/data/aureoboletus-auriflammeus/Aureoboletus-auriflammeus-Walt-Sturgeon.jpg
4272,2848,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-CT.jpg
240,320,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-Dave-Wasilewski.jpg
1280,895,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-Igor-Safonov.jpg
320,240,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-baby-Dave-Wasilewski.jpg
1280,1153,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-browner-Igor-Safonov.jpg
3648,2736,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-huge-Dave-Wasilewski.jpg
320,240,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-stem-Dave-Wasilewski.jpg
961,1280,/home/echo/bolete/data/boletus-auripes/Boletus-auripes-yellower-Igor-Safonov.jpg
1200,900,/home/echo/bolete/data/boletus-auripes/boletus-auripes-var-aureissimus-bolet-pied-dor-var-aureissimus_2664939951_o.jpg
900,675,/home/echo/bolete/data/boletus-auripes/boletus-auripes-var-aureissimus-bolet-pied-dor_2069901568_o.jpg
4000,6016,/home/echo/bolete/data/aureoboletus-auriflammeus/Aureoboletus-auriflammeus-pair-Geoff-Balme.jpg
1500,1004,/home/echo/bolete/data/boletus-auripes/boletus-auripes-var-aureissimus-bolet-pied-dor_6335992742_o.jpg
1024,768,/home/echo/bolete/data/boletus-barrowsii/Boletus-barrowsii-2-Debbie-Viess.jpg
2816,2112,/home/echo/bolete/data/boletus-barrowsii/Boletus-barrowsii-Alan-Rockefeller.jpg
320,240,/home/echo/bolete/data/boletus-barrowsii/Boletus-barrowsii-Debbie-Viess.jpg
1536,2048,/home/echo/bolete/data/boletus-barrowsii/Boletus-barrowsii-Mary-Smiley.jpg
2048,1536,/home/echo/bolete/data/boletus-barrowsii/Boletus-barrowsii-array-Mary-Smiley.jpg
2048,1536,/home/echo/bolete/data/boletus-barrowsii/Boletus-barrowsii-basket-Mary-Smiley.jpg
1334,1000,/home/echo/bolete/data/boletus-barrowsii/Boletus-barrowsii-duo-Mary-Smiley.jpg
2048,1536,/home/echo/bolete/data/boletus-barrowsii/Boletus-barrowsii-quartet-Mary-Smiley.jpg
1024,768,/home/echo/bolete/data/boletus-barrowsii/Boletus-barrowsii-stem-and-pores-Debbie-Viess.jpg
3972,2631,/home/echo/bolete/data/aureoboletus-auriflammeus/Boletus-auriflammeus.jpg
3024,4032,/home/echo/bolete/data/boletus-billieae/Butyriboletus-billiae-duo-Sigrid-Jakob.jpg
3024,4032,/home/echo/bolete/data/boletus-billieae/Butyriboletus-billiae-duo-and-cap-flesh-Sigrid-Jakob.jpg
3024,4032,/home/echo/bolete/data/boletus-billieae/Butyriboletus-billiae-duo-and-stem-flesh-Sigrid-Jakob.jpg
3024,4032,/home/echo/bolete/data/boletus-billieae/Butyriboletus-billiae-duo-angled-Sigrid-Jakob.jpg
3024,4032,/home/echo/bolete/data/boletus-billieae/Butyriboletus-billiae-duo-in-hand-Sigrid-Jakob.jpg
3024,4032,/home/echo/bolete/data/boletus-billieae/Butyriboletus-billiae-pores-and-pore-staining-Sigrid-Jakob.jpg
3024,4032,/home/echo/bolete/data/boletus-billieae/Butyriboletus-billiae-reticulation-Sigrid-Jakob.jpg
4032,3024,/home/echo/bolete/data/boletus-billieae/Butyriboletus-billiae-reticulation-low-down-Sigrid-Jakob.jpg
474,692,/home/echo/bolete/data/boletus-carminiporus/Boletus-carminiporus-Missouri-Mycological-Society-Herbarium.jpg
2048,1520,/home/echo/bolete/data/boletus-carminiporus/Boletus-carminiporus-Ryan-Patrick-MO-244944.jpeg
820,960,/home/echo/bolete/data/aureoboletus-auriporus/Aureoboletus-auriporus-Bill-Yule.jpg
2048,1520,/home/echo/bolete/data/boletus-carminiporus/Boletus-carminiporus-halves-Ryan-Patrick-MO-244944.jpeg
1846,1641,/home/echo/bolete/data/boletus-carminiporus/Boletus-carminiporus-olderBill-Yule.jpg
2000,1500,/home/echo/bolete/data/boletus-carminiporus/Boletus-carminiporus-pores-closeup-olderBill-Yule.jpg
1775,1547,/home/echo/bolete/data/boletus-carminiporus/Boletus-carminiporus-stem-closeup-olderBill-Yule.jpg
2000,1500,/home/echo/bolete/data/boletus-carminiporus/Boletus-carminiporus-stem-pores-olderBill-Yule.jpg
4272,2848,/home/echo/bolete/data/boletus-chippewaensis/Boletus-chippewaensis-Canada.jpg
1867,2800,/home/echo/bolete/data/boletus-chippewaensis/Boletus-chippewaensis-John-Plischke-III.jpg
6000,4000,/home/echo/bolete/data/boletus-chippewaensis/Boletus-chippewaensis-array-John-Plischke-III.jpeg
6000,4000,/home/echo/bolete/data/boletus-chippewaensis/Boletus-chippewaensis-cap-John-Plischke-III.jpeg
4000,6000,/home/echo/bolete/data/boletus-chippewaensis/Boletus-chippewaensis-stem-John-Plischke-III.jpeg
3992,5144,/home/echo/bolete/data/aureoboletus-auriporus/Aureoboletus-auriporus-Geoff-Balme.jpeg
1280,1264,/home/echo/bolete/data/boletus-coccyginus/Boletus-coddyginus-Oregon-Mycological-SocietyMO-150607.jpg
240,320,/home/echo/bolete/data/boletus-curtisii/Boletus-curtisii-Debbie-Viess.jpg
